tier,edit_type,edit_detail,ratio,word_a,freq_a,example_a,word_b,freq_b,example_b,decision,preferred_form,notes
review,indel,h,8.7,w'ushu,26,Nineke kilole niw'one w'ushu ghwapo.,w'usu,3,Kusekaie na w'usu,,,
review,indel,h,1.1,ibaa,14,Iji igare jeka na injini ibaa.,ibaha,15,Ilagho ibaha niwubinana.,,,
review,indel,u,3.8,ghacha,6,Machi ghacha.,ghachua,23,Machi ghachua modenyi,,,
review,indel,m,3.1,muche,7,Niko naghamba muche na mayo na ndeo di dede kesi,uche,22,M'wesere mdawana uche na kio.,,,
review,indel,h,4.8,w'abaa,24,Vindo vikurie ni va w'andu w'abaa.,w'abaha,5,Awa ni w'anidu w'abaha,,,
review,indel,s,1.1,ina,15,Miaka rapo ni mrongo ina na ina.,sina,14,Sina wuya ghungi,,,
review,indel,o,2.2,kaba,20,Diende kaba mpira,okaba,9,Okaba mae na ndighi rose ukawuia mkongo,,,
review,indel,k,8.7,ghwachua,26,Mruke ghwachua,ghwachuka,3,Mwindi ghwa ng'ombe ghwachuka.,,,
review,indel,m,6.2,nakunde,25,Nakunde nikulow'uo.,namkunde,4,Namkunde Mlungu nandighi.,,,
review,indel,i,4.8,sasa,5,Sasa vindo vakaiya vitini ndeviwekata wandu.,siasa,24,Dikesighana na agho dikezoya kudeda kwa malagho gha siasa kwawona wada kuhusu wulongozi ghwa isanga jhose?,,,
review,indel,m,8.7,morekoghe,3,"Morekoghe mkighenda nicha, nani wamnonia?",orekoghe,26,Orekoghe na w'wana ghodeda ghuseko na w'aya.,,,
review,indel,k,6.2,kwadakunda,4,Kwadakunda mmbenyi ukabo,wadakunda,25,Muisanga uhuu wadakunda malagho ghiwiko worinyi.,,,
review,indel,k,1.4,ima,17,Ima dipate mawughanga aha mzedu,kima,12,Kuseide mbao kima,,,
review,substitution,b/y,6.2,kukaba,25,Kwavolwa kusighe kukaba m'mbenyu.,kukaya,4,Maisha ghadima kukaya na wasi lakini dadima kurisima.,,,
review,substitution,d/t,2.6,kodi,21,Kodi ra ighu rashekeria w'andu w'a cheshighadi na andenyi w'ori w'isekekumba mafungu ghaw'o kwa zoghori.,koti,8,Ni suti sharia ra koti rineko ishima.,,,
review,substitution,r/n,4.8,naenda,24,Naenda mbuwenyi,raenda,5,Mifugho raenda lishwa.,,,
review,substitution,z/f,1.2,ifungu,13,Dekona ifungu jetesia wazima,izungu,16,Izungu ibaa ja wandu,,,
review,substitution,k/r,8.7,choko,3,Ihii bahari eka na sangagha ghwa choko.,choro,26,Ichi choro chawuduka mwachiwonieghe wele?,,,
review,substitution,b/k,6.2,kukaba,25,Kwavolwa kusighe kukaba m'mbenyu.,kukaka,4,Kukaka na momu nde kukaiagha muda mlacha.,,,
review,substitution,o/a,2.6,inda,8,Chala chimweri ndechibaragha inda.,indo,21,Kusedile hata indo jimweri,,,
review,substitution,d/r,1.1,diko,15,Mao odeka ukighora nandighi diko shighadi dikimsikira,riko,14,Nguwo riko rielie ni muhimu,,,
review,substitution,k/w,8.7,jako,26,Ituku jako jike na kupoilwa,jawo,3,Isanga jawo ni jesirimika.,,,
review,substitution,u/w,1.6,ueka,18,Nadamuobua mlungu ueka.,weka,11,Wandu weka na kiwiwi na isi.,,,
review,substitution,i/a,1.6,naw'o,11,W'avi naw'o wiasinda kibaruonyi dii,niw'o,18,awa niw'o w'aja w'andu,,,
review,substitution,j/n,2.2,jafuma,9,Iruwa jafuma jikalie shuu idime.,nafuma,20,Vua mbaa yeninyea igua nafuma kudiwenyi.,,,
review,substitution,a/m,8.7,adamu,3,Shimba radaja w`adamu pia,mdamu,26,W'uw'iw'i ghwa mdamu.,,,
review,substitution,f/m,2.2,chifu,9,Uhu useghendie skulu wakotelwa ni chifu uende umbone,chimu,20,Kwa wundu ghwa kilambo chimu?,,,
review,substitution,o/a,3.8,vaka,6,Vindo vako vaka tayari,vako,23,Vindo vako vaka tayari,,,
review,substitution,j/m,1.2,dije,16,Cho dije dadeka mswara na mnavu.,dime,13,Vua yanya dime ghadi,,,
review,substitution,v/n,1.6,naw'o,11,W'avi naw'o wiasinda kibaruonyi dii,vaw'o,18,W'aka w'ape w'edukisha vilambo vaw'o vose kwa ngamila raw'o iw'i.,,,
review,substitution,t/s,8.7,sayari,3,Kila mndu wadima kusoria kwa kulindia sayari yedu.,tayari,26,Vindo vako vaka tayari,,,
review,substitution,k/y,1.1,w'uka,14,W'uka shalu shalu,w'uya,15,W'andu w'eka na w'uya mzima mzima.,,,
review,substitution,i/u,2.6,kibaa,21,Chuo kibaa ni andu kupoiye kushoma,kubaa,8,Oka na kilema kubaa wushunyi ghwape.,,,
review,substitution,j/n,8.7,jako,26,Ituku jako jike na kupoilwa,nako,3,Na uko kukaia moyo niko nako mumbinyi.,,,
review,substitution,m/w,3.8,mabaa,23,Wukame ghukazidi ghwadareda maafa mabaa kwa wakulima na walisha,wabaa,6,Wanake wefeana kuneka ishima wandu wabaa,,,
review,substitution,s/d,1.4,mada,17,Chuilwa mada.,masa,12,Mka wakufungua masa,,,
review,substitution,a/u,4.8,bagha,24,Ini ne Mkatoliki nawelindiliwa ni bagha ya Kristo.,bugha,5,Ni bugha.,,,
review,substitution,r/w,1.1,riko,14,Nguwo riko rielie ni muhimu,wiko,15,Awo wose wiko moyo.,,,
review,substitution,a/e,3.1,ghasia,22,Mariwa ghasia,ghesia,7,Magurudumu gha magare ghawo ghesia.,,,
review,substitution,g/c,3.1,chasia,7,Kirebiti chasia.,ghasia,22,Mariwa ghasia,,,
review,substitution,n/w,6.2,nadakunda,4,Nadakunda kubonya w'ughenyi,wadakunda,25,Muisanga uhuu wadakunda malagho ghiwiko worinyi.,,,
review,substitution,m/i,8.7,izima,3,Diwonanagha ituku izima,mzima,26,W'andu w'eka na w'uya mzima mzima.,,,
review,substitution,i/a,3.1,muda,7,Tumia muda na familia yako,mudi,22,Matuku ghose mwadeda ngelo rose kavui ya mudi ughu.,,,
review,substitution,k/r,1.6,kuka,11,Deko na bahati kuka na afya ipoiye,kura,18,Kuseliwe kura kofia ya wusalama,,,
review,substitution,h/m,8.7,hoyo,3,Oshoa mpira nwao hoyo ukadudugha.,moyo,26,Igho jiko moyo na iyo mbari ya wueli.,,,
review,indel,',1.5,m'mbenyu,11,Kwavolwa kusighe kukaba m'mbenyu.,mmbenyu,17,Chadu cha mmbenyu,,,
review,indel,',6.0,w'aichi,4,W'aichi kushoma ki China,waichi,24,Wadeki waichi kupoisa vindo visingie.,,,
review,indel,b,1.8,nama,18,Leka nije kwaza nama nijoke wulinyi,namba,10,W'ubaa ghwa chadu chapo ni kufuma namba ya ikenda mpaka namba ikumi na imweri.,,,
review,indel,w,1.3,awo,16,Awo wose ni wawiwi.,wawo,12,Waka wawo.,,,
review,indel,u,3.7,che,6,Ghenda kulole chaghu che bonya,uche,22,M'wesere mdawana uche na kio.,,,
review,indel,',2.5,w'urumwengunyi,20,w'urumwengunyi kose,wurumwengunyi,8,Teknologia yarahisisha mawasiiano kose wurumwengunyi,,,
review,indel,n,6.0,ivo,24,Ivo vindo vaka na msingo ghupoie.,nivo,4,Sere na wutulivu nivo vilambo suti isangenyi.,,,
review,indel,',2.5,w'uchafu,20,Inda radaredwa ni w'uchafu,wuchafu,8,Chwakule ndacha ravisa wuchafu,,,
review,indel,y,3.7,w'aw'ae,22,Orasimilwa nguw'o ni w'aw'ae,w'aw'aye,6,W'aw'aye ni mrighiti.,,,
review,indel,k,1.3,kubonye,16,Matuku ghose tima kubonye mecha.,ubonye,12,Waredwa ni ndee ubonye kazi,,,
review,indel,a,8.3,w'aenda,25,W'andu mzinyi w'aenda varo vilacha kudaya machi.,w'enda,3,W'enda sarigha mpira ghwa mindi.,,,
review,indel,',3.0,w'afuma,7,W'afuma W'undanyi itakoniji,wafuma,21,Wandu wose wafuma,,,
review,indel,e,1.5,kueka,17,Kumanye nekulisa oho kueka.,kuka,11,Deko na bahati kuka na afya ipoiye,,,
review,indel,h,8.3,jeka,25,Iji igare jeka na injini ibaa.,jheka,3,Iridia jhapo jheka ivui,,,
review,indel,u,8.3,nigho,25,Wukulima nigho iindi ja mghongo ja mazangamenhi Africa,nighuo,3,Nineke magome nighuo vindo,,,
review,indel,u,8.3,mmbi,3,Matunda na mbogha ni suti kwa mmbi,mumbi,25,Na aw'o w'inughagha bea ra mumbi ndew'idimagha kumrira Mlungu.,,,
review,indel,m,6.0,kukunde,24,"Nawekusikira, ghora ichi kukunde.",kumkunde,4,"Momu ghwa imbiri ni ughu, kumkunde Bwana Mlungu wako na ngolo yako yose.",,,
review,indel,y,8.3,machini,3,Waneng'ena machini,machinyi,25,Kila kilambo cheka machinyi andenyi.,,,
review,substitution,n/w,3.7,niki,22,Ighuri jaro niki??,wiki,6,Weke mao wadakaia na vama vawo va kila wiki,,,
review,substitution,i/e,3.7,mwanyenyu,6,Mwanyenyu bado uduaa uselale.,mwanyinyu,22,Kwadamdeda mwanyinyu.,,,
review,substitution,i/a,4.6,kulala,23,Ndeekoghe chia ingi zima ela kulala isakenyi.,kulila,5,Kulila kwa kusowa sere.,,,
review,substitution,l/k,2.1,mkeku,19,Naenda selia mkeku wapo,mkelu,9,Mkelu wadaghamba ngolonyi kwake.,,,
review,substitution,e/a,1.5,weka,11,Wandu weka na kiwiwi na isi.,weke,17,Yeko ng'ombe ya weke mwaawu kuserefunyireghe.,,,
review,substitution,n/m,8.3,migho,3,Oho na mwana wako mgale kwa migho.,nigho,25,Wukulima nigho iindi ja mghongo ja mazangamenhi Africa,,,
review,substitution,p/k,4.6,lwake,23,Lwembe lwake lumweri lochika.,lwape,5,Kila mndu oko na lughano lwape moni loghora.,,,
review,substitution,n/w,2.5,ana,8,Maghi ana ghachika.,awa,20,Awa wiwae widima kupata.,,,
review,substitution,o/b,6.0,bagha,24,Ini ne Mkatoliki nawelindiliwa ni bagha ya Kristo.,oagha,4,Oagha nyumba ya chumba chimweri.,,,
review,substitution,i/o,1.3,viro,12,Mchakuw'ida viro.,voro,16,Voro ra kutua.,,,
review,substitution,m/w,2.5,ama,8,Wele idime se kwaendie njumonyi ama kwasinda nyumbenyi.,awa,20,Awa wiwae widima kupata.,,,
review,substitution,a/e,4.6,kulala,23,Ndeekoghe chia ingi zima ela kulala isakenyi.,kulela,5,Wavi wijali kulela wana.,,,
review,substitution,a/o,6.0,kwaka,4,Kwaki kwaka na machu,kwako,24,Nido kwako.,,,
review,substitution,i/a,8.3,nakunde,25,Nakunde nikulow'uo.,nikunde,3,"Ara tindima, neko na ilagho nikunde nikukotie.",,,
review,substitution,n/w,4.6,nasilwa,23,Nasilwa,wasilwa,5,Wandu waduka mikono chongo angu wasilwa,,,
review,substitution,n/k,1.8,kamba,18,Kwahuwo kwawona kwa ihi ngelo ya miaka inya wakundikie wirude kamba zaidi,namba,10,W'ubaa ghwa chadu chapo ni kufuma namba ya ikenda mpaka namba ikumi na imweri.,,,
review,substitution,w/v,2.1,veko,19,Ivi vindo veko na msingo uboie.,weko,9,Weko Wadawida walazi wiko shighadi ya Dawida,,,
review,substitution,u/a,3.7,kasikira,6,Kasikira lufu kuche ifonyi icho,kusikira,22,Napoilwa kusikira habari ripoiye,,,
review,substitution,i/e,2.1,veko,19,Ivi vindo veko na msingo uboie.,viko,9,Wandu wakundikia vilambo viko navo karibu na eweweni.,,,
review,substitution,e/a,3.7,vaka,6,Vindo vako vaka tayari,veka,22,Ivi vindo veka na harufu ipoie.,,,
review,substitution,r/z,2.5,kuroghua,8,Ado tambo elemwa ni kuroghua w'andu ni kii?,kuzoghua,20,Wandu wekundikia wikae na kuzoghua na heshima.,,,
review,substitution,n/w,1.8,naweenda,18,Naweenda chaghunyi didedanye lumalwakenyi.,waweenda,10,Nyihi nedeghesha waweenda nyumbenyi.,,,
review,substitution,b/e,6.0,bagha,24,Ini ne Mkatoliki nawelindiliwa ni bagha ya Kristo.,eagha,4,Chongo capo cheka na maghesho eagha choro Mwatate,,,
review,substitution,n/w,1.8,naboilwa,18,Naboilwa kukaiya na oho aha linu.,waboilwa,10,Waboilwa shuu kungia kaburinyi.,,,
review,substitution,w/a,8.3,maindi,3,Ow'uya maindi maduu kufuma uw'urie mkongo.,mwindi,25,Mwindi ghwake ghoko na wasi,,,
review,substitution,i/a,4.6,mabaa,23,Wukame ghukazidi ghwadareda maafa mabaa kwa wakulima na walisha,mibaa,5,Iji isanga jeko na mighondi mibaa.,,,
review,substitution,j/r,2.1,jiboie,19,Ituku jimu jiboie dimkase Mlungu.,riboie,9,Isanga iji jeko na mila riboie.,,,
review,substitution,i/u,3.0,kodi,21,Kodi ra ighu rashekeria w'andu w'a cheshighadi na andenyi w'ori w'isekekumba mafungu ghaw'o kwa zoghori.,kodu,7,Elimu ni chia yekuchuria kughesha kodu.,,,
review,substitution,t/k,8.3,makoko,3,Kusekonoo makoko ghose,makoto,25,Kusesowe kukotia makoto,,,
review,indel,y,4.4,kukaie,22,Kwafane kukaie na mtorori.,kukaiye,5,Dawekuwanga kukaiye mghenyi wa ishima kwa msoro ghodu nakesho.,,,
review,indel,o,8.0,oshoa,3,Oshoa mpira nwao hoyo ukadudugha.,shoa,24,Indoko diende shoa mbande noko cha kilembenyi,,,
review,indel,r,1.7,ighokie,10,"Iruwa jikatua, ndoe yakaia na rangi ighokie",righokie,17,Iri nguwo reko na rangi righokie.,,,
review,indel,s,5.8,mingi,4,W'ana ndew'ikaiaa miaka mingi skulu.,msingi,23,Matuku ghose bidii ni msingi ghwa maendeleo,,,
review,indel,',1.7,kuw'ona,17,Kwaselie kuw'ona igho ja w'esu?,kuwona,10,"Dedimeghe kuwona shimba, chovu, ndigha katika mazingira ghawo",,,
review,indel,',2.0,w'efwana,18,W'aisanga w'efwana w'iw'adane eri kutesiana kuboisa malagho ghaw'o.,wefwana,9,Wandu wefwana wiheshimiane,,,
review,indel,k,1.2,kurama,15,Nyonyi ridima kurama ighu,kuramka,12,Nidakunulwa iridia ikavika kuramka-kasanu.,,,
review,indel,',1.2,w'alegha,12,W'ai w'alegha kucha na omoni,walegha,15,Nienda wona mao ini niekeri kama wanidu walegha,,,
review,indel,',4.4,kaung'a,22,Kukulindie na kaung'a.,kaunga,5,Mwana ukakunyea kaunga ndeikuwada.,,,
review,indel,m,5.8,abaa,4,Abaa wapo,mabaa,23,Wukame ghukazidi ghwadareda maafa mabaa kwa wakulima na walisha,,,
review,indel,k,1.2,kwameria,15,Ela tanu kwameria kuchelwa ni malagho.,wameria,12,"Nao ukachiwada kikombe, ngera iji wameria wafunya chawucha.",,,
review,indel,w,3.5,kabonya,6,Kuhee kabonya kaung'a,kwabonya,21,Ni oho kwabonya uwu angu ni mndu mzima?,,,
review,indel,',1.5,w'abonya,11,W'abonya nicha kwa mashomo ghake,wabonya,16,Mzuri uhuu wabonya malagho ghake kwa chia ipoie.,,,
review,indel,',1.7,kuw'uya,17,Kuw'uya nyuma ndekuko putu,kuwuya,10,Udakambira toe kuwuya nyumbenyi,,,
review,indel,',1.2,law'uke,15,Diawonana law'uke,lawuke,12,Lawuke ni ituku ja njumwa,,,
review,indel,w,8.0,naenda,24,Naenda mbuwenyi,nawenda,3,Nawenda kama Ng'ombe,,,
review,indel,m,8.0,bagha,24,Ini ne Mkatoliki nawelindiliwa ni bagha ya Kristo.,mbagha,3,Msidu ghokorwa mbagha ni w'andu w'ediw'a.,,,
review,indel,l,5.8,kuala,4,Idime ni oho kuala w'uli.,kulala,23,Ndeekoghe chia ingi zima ela kulala isakenyi.,,,
review,indel,v,5.8,isingie,4,Finyingo isingie ni ya nguku,visingie,23,Mka wapo wadeka vindo visingie.,,,
review,indel,',4.4,w'ekunda,22,Wandu w'ose w'uremwengunyi w'ekunda lukundo,wekunda,5,Wekunda kukira magome gha mavuda.,,,
review,indel,e,8.0,ndagha,24,Walaghasha ndagha yape,nedagha,3,Nedagha kitambulisho chapo chienyi,,,
review,indel,',2.0,vaw'o,18,W'aka w'ape w'edukisha vilambo vaw'o vose kwa ngamila raw'o iw'i.,vawo,9,"Na ngera kama niwupande ghobonya kama zoghori huwu wakati wandu wawa vindo vawo, mwauzira masanga ghia na ghia?",,,
review,substitution,a/i,2.9,awi,7,Midi maghana awi ghademwa ni waisanga kutesea iaghi ja skulu,iwi,20,Nichamshana mao shilingi mirongo iwi.,,,
review,substitution,e/a,1.5,hae,16,Hae hae,hee,11,Hee ni kavui,,,
review,substitution,u/i,2.9,mbai,20,Agha ni matuku gha kutua mbai.,mbau,7,Mbau rejighwa ni msaghu,,,
review,substitution,j/v,2.4,jiboie,19,Ituku jimu jiboie dimkase Mlungu.,viboie,8,Ivi vindo viboie kwa viongo.,,,
review,substitution,a/i,4.4,jadima,22,Iji itunda jadima kujighwa kwa mda ghose.,jidima,5,Iji igare jidima kuvuta mizigo ilemere.,,,
review,substitution,k/n,8.0,kaenda,3,Kaenda Mombasa na kwende baharinyi kwa ogha na machi gha chumbi,naenda,24,Naenda mbuwenyi,,,
review,substitution,d/n,3.5,daw'eenda,6,Daw'eenda bora mwazindika,naw'eenda,21,Naw'eenda cha shighadi kulola chaghu.,,,
review,substitution,r/m,2.4,womi,19,Wawa wa womi okunda chughano ra kitambo.,wori,8,Shimba idima kulasa iseghe shwa wori.,,,
review,substitution,e/a,1.2,wai,15,Ni ncha wai na wadawana wishome,wei,12,Waghorie wei i kuchanisigha.,,,
review,substitution,i/a,2.9,awa,20,Awa wiwae widima kupata.,awi,7,Midi maghana awi ghademwa ni waisanga kutesea iaghi ja skulu,,,
review,substitution,m/w,5.8,mumi,23,Mumi wake ni kitoi.,muwi,4,Kuboilwa ndekupatikagha kwa vilambo va muwi vieka.,,,
review,substitution,e/i,2.4,kudema,8,Kudema mbande,kudima,19,Nyonyi ridima kudima nicha,,,
review,substitution,k/b,2.0,kubora,18,Naichi kubora shuu,kukora,9,Wacha kurashua na kukora mudi ughu.,,,
review,substitution,o/n,2.0,ncha,9,Mando ghamu ni ncha kubonya mazoezi,ocha,18,Ocha kwapo ighuo,,,
review,substitution,z/d,2.4,kudima,19,Nyonyi ridima kudima nicha,kuzima,8,Maisha ghikaendelia huwu didafuma dende kuzima.,,,
review,substitution,k/r,8.0,kwako,24,Nido kwako.,kwaro,3,Rikavika saa ikumi na imweri kwaro nafuma.,,,
review,substitution,i/b,2.9,kaba,20,Diende kaba mpira,kaia,7,Kaia na mawono mecha kwa malagho ghose kubonyagha kudafanikilwa.,,,
review,substitution,k/r,5.8,vako,23,Vindo vako vaka tayari,varo,4,Wandu wadapoilwa ni kubonya varo va asili.,,,
review,substitution,e/a,8.0,naenda,24,Naenda mbuwenyi,neenda,3,Neenda roghua wawa wapo nikamdwaia mbogha.,,,
review,substitution,i/u,1.1,w'ika,13,Kusekecha w'ika mundu wa w'andu,w'uka,14,W'uka shalu shalu,,,
review,substitution,o/u,1.1,voi,14,Nawona mundu wakimbia kufuma voi mpaka Mwatate usehoreshere anduangi,vui,13,Yasighwa ngelo vui.,,,
review,substitution,k/b,1.2,bora,12,Wandu wekundikie wijenge kichuku bora.,kora,15,Kora modo kudeke,,,
review,substitution,s/k,2.0,kamba,18,Kwahuwo kwawona kwa ihi ngelo ya miaka inya wakundikie wirude kamba zaidi,samba,9,Samba ukatumbulia.,,,
review,substitution,a/i,1.1,naro,13,Kwawenda hao na mburi ra mzedu na apa olegha naro?,niro,14,Aha dalima sukuma na tindi niro niwonagha rawebonya nicha zaidi aha dawida.,,,
review,substitution,b/l,8.0,bagha,24,Ini ne Mkatoliki nawelindiliwa ni bagha ya Kristo.,lagha,3,Wakabwa ngonde ya Kidari/lagha,,,
review,substitution,m/i,4.4,kukaie,22,Kwafane kukaie na mtorori.,kukame,5,Ghenda kukame ng'ombe dipate mariw'a,,,
review,substitution,o/a,2.9,mbai,20,Agha ni matuku gha kutua mbai.,mboi,7,Seji koni mboi riangagha.,,,
review,substitution,u/a,1.7,w'alindiri,10,W'alindiri na w'azighani.,w'ulindiri,17,Ilombi jelomba w'ulindiri.,,,
review,substitution,u/a,2.0,kavika,9,Kavika nikukabia mwatulituli,kuvika,18,Nawona seji sidimagha kuvika.,,,
review,substitution,l/g,5.8,kugala,4,Kila mndu osindanyavura kugala eri kuw'oka mazara kasho.,kulala,23,Ndeekoghe chia ingi zima ela kulala isakenyi.,,,
review,substitution,a/e,2.4,baa,8,Baa w'awi kuchumba umweri.,bea,19,Na aw'o w'inughagha bea ra mumbi ndew'idimagha kumrira Mlungu.,,,
review,substitution,l/k,1.7,kueka,17,Kumanye nekulisa oho kueka.,kuela,10,Idime ni ituku jipoiye ja iruwa na ndoo kuela kabisa,,,
review,indel,i,1.9,chija,17,Kitabu chija chaghokelo ni malagho shuu.,ichija,9,Kirerende ichija chapoie.,,,
review,indel,f,7.7,ofwa,23,Ofwa wendavalwa.,owa,3,Chienyi kwake owa midi kufuma Wuimgereza,,,
review,indel,k,2.2,ifwa,8,Kuchapata ifwa karakara na ilaghiro.,kifwa,18,Ulemwa kusikira nde na mae ufo kifwa,,,
review,indel,k,7.7,alinga,23,Ni magome alinga?,kalinga,3,Oho ni wa kalinga kenyu?,,,
review,indel,a,7.7,w'uada,3,W'uada vindo vako.,w'uda,23,W'andu w'elwa w'atesiagha nandighi ngelo ra w'uda.,,,
review,indel,o,4.2,fuma,21,Fuma shighadi kukabo ni mbeo,ofuma,5,Ujha mwai ofuma Mrughua,,,
review,indel,',2.2,niw'o,18,awa niw'o w'aja w'andu,niwo,8,Uo niwo uwiseragha wabaa.,,,
review,indel,n,1.9,kueka,17,Kumanye nekulisa oho kueka.,kuneka,9,Wanake wefeana kuneka ishima wandu wabaa,,,
review,indel,v,2.2,ana,8,Maghi ana ghachika.,vana,18,Vana vakongodwa,,,
review,indel,m,1.2,msingo,12,Ivo vindo vaka na msingo ghupoie.,singo,14,Ndigha yeka na singo ndacha,,,
review,indel,t,7.7,indi,3,Koshi idaghenda aha ikumbilwagha indi.,tindi,23,Nikawaya tindi rako ni laghelaghe mao.,,,
review,indel,o,7.7,oreda,3,Uhu mwana oreda shoghoshogho.,reda,23,Reda magome ghapo.,,,
review,indel,',1.2,waw'o,14,Kichuku chose chaendie zighana ndee waw'o aja hospitali ya Voi.,wawo,12,Waka wawo.,,,
review,indel,w,5.5,aje,22,Na warighiti aje wekwaeni wawebonya kazi nicha?,waje,4,Waje wai waichi kuvina,,,
review,indel,i,4.2,indo,21,Kusedile hata indo jimweri,ndo,5,Mufu na mnavu ndo ghuko hata machi nighelola mwanedu.,,,
review,indel,n,2.2,ama,8,Wele idime se kwaendie njumonyi ama kwasinda nyumbenyi.,nama,18,Leka nije kwaza nama nijoke wulinyi,,,
review,substitution,d/j,7.7,reda,23,Reda magome ghapo.,reja,3,Ng'ombe reja nyasi.,,,
review,substitution,r/y,1.9,rachua,17,Izi rachua.,yachua,9,Ihii barabara yachua magare mengi.,,,
review,substitution,a/i,3.3,mazima,20,Elimu yadima kufungua minyango yeenda masanga mazima.,mizima,6,Iri nguwo ni ra mishono mizima mizima.,,,
review,substitution,i/u,1.6,ipoie,16,Lukundo ni hisia ipoie,upoie,10,Mlisha upoie ni Jesu.,,,
review,substitution,m/k,4.2,kibaa,21,Chuo kibaa ni andu kupoiye kushoma,mibaa,5,Iji isanga jeko na mighondi mibaa.,,,
review,substitution,u/a,1.0,w'adadu,13,W'ai w'adadu w'aghenda mbuw'enyi kuw'waya mbogha,w'adudu,13,Nguku raja w'adudu w'a ndoenyi.,,,
review,substitution,e/a,7.7,reda,23,Reda magome ghapo.,rede,3,Rede nikuwikie,,,
review,substitution,w/k,3.3,aka,6,Aka oko mkongo sana.,awa,20,Awa wiwae widima kupata.,,,
review,substitution,k/w,4.2,kafuma,5,kafuma nakio kusewuye aha,wafuma,21,Wandu wose wafuma,,,
review,substitution,k/a,3.3,chiao,6,Kiwacha chiao wana wapo?.,chiko,20,Hachi ni msingi ghwa kichuku chiko na afya.,,,
review,substitution,u/a,3.3,w'akiw'a,20,Disew'iliw'e w'akiw'a.,w'ukiw'a,6,Mizi imu iko na w'ukiw'a yalemwa ni kujisha w'ana w'aw'o.,,,
review,substitution,i/e,5.5,veka,22,Ivi vindo veka na harufu ipoie.,vika,4,Deko na waghenyi sena ela ni vika kireti.,,,
review,substitution,l/s,7.7,kulala,23,Ndeekoghe chia ingi zima ela kulala isakenyi.,kulasa,3,Shimba idima kulasa iseghe shwa wori.,,,
review,substitution,a/o,2.2,ndoa,8,Ndoa ni ahadi ya loli,ndoo,18,Idime ni ituku jipoiye ja iruwa na ndoo kuela kabisa,,,
review,substitution,a/e,4.2,naw'aenda,5,Naw'aenda kwa mao na apa,naw'eenda,21,Naw'eenda cha shighadi kulola chaghu.,,,
review,substitution,g/t,1.2,kugua,14,Otumia magome ghape ghose orew'ikieghe kugua igare.,kutua,12,Agha ni matuku gha kutua mbai.,,,
review,substitution,b/s,5.5,ghubirie,4,Iruwa jadima kukaia na mruke ghubirie.,ghusirie,22,Mwaka ghusirie,,,
review,substitution,a/i,4.2,ando,5,Skulu mbaa ni ando kupoie koshomia.,indo,21,Kusedile hata indo jimweri,,,
review,substitution,e/o,1.4,ndenyi,15,Ghwaighu ghudadukwa ni ghwa ndenyi.,ndonyi,11,Umeme ghobara ndonyi.,,,
review,substitution,z/s,1.0,msigo,13,Kila mndu udaghuduka msigo ghwake iyonge.,mzigo,13,Mwai uhu woka na kifu/mzigo,,,
review,substitution,l/f,1.2,kufwa,14,W'ose w'izamilwagha ni ini w'eekunda kufwa.,kulwa,12,Niki chishekeriagha w'andu kulwa?,,,
review,substitution,a/e,5.5,kusikira,22,Napoilwa kusikira habari ripoiye,kusikire,4,Kaghorelwa mashauri kusikire,,,
review,substitution,e/a,5.5,ucha,4,Ucha ghudishwa,uche,22,M'wesere mdawana uche na kio.,,,
review,substitution,v/k,5.5,kikombe,22,Chawucha bwana kwa mkati na kikombe.,vikombe,4,Ranganya anduamweri na kijiko chimweri cha chai cha divei na vikombe viw'I va machi.,,,
review,substitution,n/d,1.6,dije,16,Cho dije dadeka mswara na mnavu.,nije,10,Nineke vindo nije,,,
review,substitution,k/v,4.2,kibaa,21,Chuo kibaa ni andu kupoiye kushoma,vibaa,5,Ihii nyumba yeko na viumba vibaa vighokie.,,,
review,substitution,a/e,7.7,ghachua,23,Machi ghachua modenyi,ghechua,3,Simanyire ngera didambagha w'ada mana magare ghose ghechua.,,,
review,substitution,v/n,1.2,niro,14,Aha dalima sukuma na tindi niro niwonagha rawebonya nicha zaidi aha dawida.,viro,12,Mchakuw'ida viro.,,,
