row,original_text,original_word,corrected_word,source
11668,Walola kuw'ona mabonyo gha hachi.,kuw'ona,kuwona,apostrophe_rule
11669,Ela w'ulalo ghwaro ghosow'eka.,w'ulalo,wulalo,apostrophe_rule
11669,Ela w'ulalo ghwaro ghosow'eka.,ghosow'eka,ghosoweka,apostrophe_rule
11671,Ela resighwa nduu risene w'andu.,w'andu,wandu,apostrophe_rule
11672,Wakuw'idire viro magunia ikumi.,Wakuw'idire,Wakuwidire,apostrophe_rule
11673,Ni bugha kwa aw'o w'iw'ukagha kokesho kio w'iendew'ongia.,aw'o,awo,apostrophe_rule
11673,Ni bugha kwa aw'o w'iw'ukagha kokesho kio w'iendew'ongia.,w'iw'ukagha,wiwukagha,apostrophe_rule
11673,Ni bugha kwa aw'o w'iw'ukagha kokesho kio w'iendew'ongia.,w'iendew'ongia,wiendewongia,apostrophe_rule
11674,W'akaie aja mpaka kio ghadi w'ikinywa chofi.,W'akaie,Wakaie,apostrophe_rule
11674,W'akaie aja mpaka kio ghadi w'ikinywa chofi.,w'ikinywa,wikinywa,apostrophe_rule
11677,Dekwanye chia imweri na inyow'eni.,inyow'eni,inyoweni,apostrophe_rule
11678,W'aserie cha Mwatate mramko jimweri.,W'aserie,Waserie,apostrophe_rule
11680,Ndeshashire ubonye ghaja ughorie ukinekwa kura ra w'andu.,w'andu,wandu,apostrophe_rule
11681,Miri ya ughu mdi ew'oa.,ew'oa,ewoa,apostrophe_rule
11683,W'endazerwa w'ishashirie w'ekaba iseghe shwa-shwa.,W'endazerwa,Wendazerwa,apostrophe_rule
11683,W'endazerwa w'ishashirie w'ekaba iseghe shwa-shwa.,w'ishashirie,wishashirie,apostrophe_rule
11683,W'endazerwa w'ishashirie w'ekaba iseghe shwa-shwa.,w'ekaba,wekaba,apostrophe_rule
11685,"W'elee, ijo iseghe ndejikusiraa ndighi?",W'elee,Welee,apostrophe_rule
11686,Chovu elaswa na iw'anu.,iw'anu,iwanu,apostrophe_rule
11687,W'adaw'ida w'erediw'agha na ndana na ma'wanu..,W'adaw'ida,Wadawida,apostrophe_rule
11687,W'adaw'ida w'erediw'agha na ndana na ma'wanu..,w'erediw'agha,werediwagha,apostrophe_rule
11687,W'adaw'ida w'erediw'agha na ndana na ma'wanu..,ma'wanu,mawanu,apostrophe_rule
11688,Mndungi ndeuko otesia w'akiw'a.,w'akiw'a,wakiwa,apostrophe_rule
11690,Shimba endaruma kula mndu otimua iseghe.,mndu,mundu,confirmed_correction
11691,Mwengere ghwaro ghwafinikirwa ni maw'ingu gharo.,maw'ingu,mawingu,apostrophe_rule
11694,Nyonyo rose reka na maw'aw'a.,maw'aw'a,mawawa,apostrophe_rule
11695,Ndoenyi kose kwac hua w'ubaa ghwa Mlungu.,w'ubaa,wubaa,apostrophe_rule
11696,Kwa kukaia w'adamu w'ebonya kaung'a.,w'adamu,wadamu,apostrophe_rule
11696,Kwa kukaia w'adamu w'ebonya kaung'a.,w'ebonya,webonya,apostrophe_rule
11697,Mndu wadima kukanyangia maka gha modo na maghu ghape ghiselunguo?,Mndu,Mundu,confirmed_correction
11699,Nani ukufunyagha kughenda kwa w'undu ghodu?,w'undu,wundu,apostrophe_rule
11700,Ghenda kuw'izere aw'a w'andu seji naghora.,kuw'izere,kuwizere,apostrophe_rule
11700,Ghenda kuw'izere aw'a w'andu seji naghora.,aw'a,awa,apostrophe_rule
11700,Ghenda kuw'izere aw'a w'andu seji naghora.,w'andu,wandu,apostrophe_rule
11702,"kuzighana mchazighana, ela ndemchaaw'ona.",ndemchaaw'ona,ndemchaawona,apostrophe_rule
11703,Msikire na madu na muw'one na meso ghenyu.,muw'one,muwone,apostrophe_rule
11707,W'andu w'ose w'ehama ukasigharika mndu umweri.,W'andu,Wandu,apostrophe_rule
11707,W'andu w'ose w'ehama ukasigharika mndu umweri.,w'ose,wose,apostrophe_rule
11707,W'andu w'ose w'ehama ukasigharika mndu umweri.,w'ehama,wehama,apostrophe_rule
11707,W'andu w'ose w'ehama ukasigharika mndu umweri.,mndu,mundu,confirmed_correction
11709,Ngolo ra w'andu w'ape reobua na kusughusika.,w'andu,wandu,apostrophe_rule
11709,Ngolo ra w'andu w'ape reobua na kusughusika.,w'ape,wape,apostrophe_rule
11710,Kala nguw'o rarafuilwa mwadenyi.,nguw'o,nguwo,apostrophe_rule
11713,Chia ija w'ikoo w'iidie eka na meda ichue w'eke mamba.,w'ikoo,wikoo,apostrophe_rule
11713,Chia ija w'ikoo w'iidie eka na meda ichue w'eke mamba.,w'iidie,wiidie,apostrophe_rule
11713,Chia ija w'ikoo w'iidie eka na meda ichue w'eke mamba.,w'eke,weke,apostrophe_rule
11719,W'echakaia w'ameria kusaghisika w'isekaie mbari sena.,W'echakaia,Wechakaia,apostrophe_rule
11719,W'echakaia w'ameria kusaghisika w'isekaie mbari sena.,w'ameria,wameria,apostrophe_rule
11719,W'echakaia w'ameria kusaghisika w'isekaie mbari sena.,w'isekaie,wisekaie,apostrophe_rule
11724,Kwaki izi rachua huw'u?,huw'u,huwu,apostrophe_rule
11726,W'asomali w'echa Daw'ida na mifugho raw'o.,W'asomali,Wasomali,apostrophe_rule
11726,W'asomali w'echa Daw'ida na mifugho raw'o.,w'echa,wecha,apostrophe_rule
11726,W'asomali w'echa Daw'ida na mifugho raw'o.,Daw'ida,Dawida,apostrophe_rule
11726,W'asomali w'echa Daw'ida na mifugho raw'o.,raw'o,rawo,apostrophe_rule
11727,"W'eka mavongonyi, mbangenyi, na masakenyi andu kose kolishora.",W'eka,Weka,apostrophe_rule
11729,Mwai wape ow'ikilwa ng'ombe ya tagho.,ow'ikilwa,owikilwa,apostrophe_rule
11730,Kwa w'undu ghwa w'ungi ghwa agho mariw'a waghiuza.,w'undu,wundu,apostrophe_rule
11730,Kwa w'undu ghwa w'ungi ghwa agho mariw'a waghiuza.,w'ungi,wungi,apostrophe_rule
11730,Kwa w'undu ghwa w'ungi ghwa agho mariw'a waghiuza.,mariw'a,mariwa,apostrophe_rule
11732,Ndekuko andu kolekeria ng'ombe rije kufuma ndoe kuw'aghwa.,kuw'aghwa,kuwaghwa,apostrophe_rule
11733,Simanyire kwaki serikali ibonyere huw'o.,huw'o,huwo,apostrophe_rule
11734,Okenyi mghosi wangia shwaw'ori.,shwaw'ori,shwawori,apostrophe_rule
11735,W'adaw'ida w'aboilwagha ni kuenda kwa w'alodi.,W'adaw'ida,Wadawida,apostrophe_rule
11735,W'adaw'ida w'aboilwagha ni kuenda kwa w'alodi.,w'aboilwagha,waboilwagha,apostrophe_rule
11735,W'adaw'ida w'aboilwagha ni kuenda kwa w'alodi.,w'alodi,walodi,apostrophe_rule
11736,W'ose na mkape ni w'achili.,W'ose,Wose,apostrophe_rule
11736,W'ose na mkape ni w'achili.,w'achili,wachili,apostrophe_rule
11737,Kengele ikakabwa saa inya w'andu w'ipwane ikanisenyi.,w'andu,wandu,apostrophe_rule
11737,Kengele ikakabwa saa inya w'andu w'ipwane ikanisenyi.,w'ipwane,wipwane,apostrophe_rule
11741,Kula mndu ughitale marasimio unekelo ni Mlungu.,mndu,mundu,confirmed_correction
11742,Kuchaw'ona loli ni ishiniko.,Kuchaw'ona,Kuchawona,apostrophe_rule
11744,W'ikenyi mdegho ghow'ada fuko.,W'ikenyi,Wikenyi,apostrophe_rule
11744,W'ikenyi mdegho ghow'ada fuko.,ghow'ada,ghowada,apostrophe_rule
11745,Ijo ilagho ni je kuw'isha w'andu.,kuw'isha,kuwisha,apostrophe_rule
11745,Ijo ilagho ni je kuw'isha w'andu.,w'andu,wandu,apostrophe_rule
11746,Nani uo wakuvisa aho uw'eseriagha w'andu sa kiding'a?,uw'eseriagha,uweseriagha,apostrophe_rule
11746,Nani uo wakuvisa aho uw'eseriagha w'andu sa kiding'a?,w'andu,wandu,apostrophe_rule
11747,Neko aha chiaimweri na aw'a wana ninekelo ni Mlungu.,aw'a,awa,apostrophe_rule
11751,M'baa wa isanga waw'iasholelwa ni w'andu kwa w'undu ghwa njala.,M'baa,Mbaa,apostrophe_rule
11751,M'baa wa isanga waw'iasholelwa ni w'andu kwa w'undu ghwa njala.,waw'iasholelwa,wawiasholelwa,apostrophe_rule
11751,M'baa wa isanga waw'iasholelwa ni w'andu kwa w'undu ghwa njala.,w'andu,wandu,apostrophe_rule
11751,M'baa wa isanga waw'iasholelwa ni w'andu kwa w'undu ghwa njala.,w'undu,wundu,apostrophe_rule
11752,W'andu w'achulwa ni machu w'ikatakarulwa kutineri niko kumanyagha.,W'andu,Wandu,apostrophe_rule
11752,W'andu w'achulwa ni machu w'ikatakarulwa kutineri niko kumanyagha.,w'achulwa,wachulwa,apostrophe_rule
11752,W'andu w'achulwa ni machu w'ikatakarulwa kutineri niko kumanyagha.,w'ikatakarulwa,wikatakarulwa,apostrophe_rule
11753,W'andu w'anekwa kumara-mara ichia na ichia.,W'andu,Wandu,apostrophe_rule
11753,W'andu w'anekwa kumara-mara ichia na ichia.,w'anekwa,wanekwa,apostrophe_rule
11754,Ni bugha na w'asi ghobwagha ngolo.,w'asi,wasi,apostrophe_rule
11755,W'eka kirenyi kibaa cha ngolonyi.,W'eka,Weka,apostrophe_rule
11756,Ihi serikali yaw'uya ya w'ukorongi kwa w'aisanga.,yaw'uya,yawuya,apostrophe_rule
11756,Ihi serikali yaw'uya ya w'ukorongi kwa w'aisanga.,w'ukorongi,wukorongi,apostrophe_rule
11756,Ihi serikali yaw'uya ya w'ukorongi kwa w'aisanga.,w'aisanga,waisanga,apostrophe_rule
11758,Kodi ra Kenya raw'uya sa gongolo ilemere maongenyi.,raw'uya,rawuya,apostrophe_rule
11759,Diendahamia hao dipate w'uhoreshi?,w'uhoreshi,wuhoreshi,apostrophe_rule
11760,W'andu w'asilwa kuboilwa kungi ndekuko.,W'andu,Wandu,apostrophe_rule
11760,W'andu w'asilwa kuboilwa kungi ndekuko.,w'asilwa,wasilwa,apostrophe_rule
11761,Hata huw'o saki machu gha w'aisanga ndeghisirie.,huw'o,huwo,apostrophe_rule
11761,Hata huw'o saki machu gha w'aisanga ndeghisirie.,w'aisanga,waisanga,apostrophe_rule
11762,Mburi emilwa ni imila njiw'u.,njiw'u,njiwu,apostrophe_rule
11764,Kuhea kaung'a ni kughaluka kufuma aha kusindeenda na kuw'uya kwa Mlungu.,kuw'uya,kuwuya,apostrophe_rule
11765,Ndouna w'ughoma kwa w'ana w'isene w'eke ndee.,w'ughoma,wughoma,apostrophe_rule
11765,Ndouna w'ughoma kwa w'ana w'isene w'eke ndee.,w'ana,wana,apostrophe_rule
11765,Ndouna w'ughoma kwa w'ana w'isene w'eke ndee.,w'isene,wisene,apostrophe_rule
11765,Ndouna w'ughoma kwa w'ana w'isene w'eke ndee.,w'eke,weke,apostrophe_rule
11766,W'aka w'akiw'a ni suti w'iteselo ni ikanisa na serikali.,W'aka,Waka,apostrophe_rule
11766,W'aka w'akiw'a ni suti w'iteselo ni ikanisa na serikali.,w'akiw'a,wakiwa,apostrophe_rule
11766,W'aka w'akiw'a ni suti w'iteselo ni ikanisa na serikali.,w'iteselo,witeselo,apostrophe_rule
11767,W'uw'iw'i ghwa w'andu ghuakora sa modo.,W'uw'iw'i,Wuwiwi,apostrophe_rule
11767,W'uw'iw'i ghwa w'andu ghuakora sa modo.,w'andu,wandu,apostrophe_rule
11768,Kuzama kwa w'andu kwakora sa modo.,w'andu,wandu,apostrophe_rule
11769,W'andu ndew'iruhusilwagha kukora mando agha matuku mkulindia ndengwa ya mbagha msidunyi.,W'andu,Wandu,apostrophe_rule
11769,W'andu ndew'iruhusilwagha kukora mando agha matuku mkulindia ndengwa ya mbagha msidunyi.,ndew'iruhusilwagha,ndewiruhusilwagha,apostrophe_rule
11770,W'andu w'aw'iaja ichochose w'apata sena ndew'ighudaa.,W'andu,Wandu,apostrophe_rule
11770,W'andu w'aw'iaja ichochose w'apata sena ndew'ighudaa.,w'aw'iaja,wawiaja,apostrophe_rule
11770,W'andu w'aw'iaja ichochose w'apata sena ndew'ighudaa.,w'apata,wapata,apostrophe_rule
11770,W'andu w'aw'iaja ichochose w'apata sena ndew'ighudaa.,ndew'ighudaa,ndewighudaa,apostrophe_rule
11771,Sharia redungwa risene hachi rekoronga w'aisanga.,w'aisanga,waisanga,apostrophe_rule
11772,Dime maza righalukagha Mlungu udederie w'andu w'ape mbonyaa w'ada?,w'andu,wandu,apostrophe_rule
11772,Dime maza righalukagha Mlungu udederie w'andu w'ape mbonyaa w'ada?,w'ape,wape,apostrophe_rule
11772,Dime maza righalukagha Mlungu udederie w'andu w'ape mbonyaa w'ada?,w'ada,wada,apostrophe_rule
11775,Kwaki w'andu w'ikukasagha na kukuduka seji ndew'iichi Mlungu?,w'andu,wandu,apostrophe_rule
11775,Kwaki w'andu w'ikukasagha na kukuduka seji ndew'iichi Mlungu?,w'ikukasagha,wikukasagha,apostrophe_rule
11775,Kwaki w'andu w'ikukasagha na kukuduka seji ndew'iichi Mlungu?,ndew'iichi,ndewiichi,apostrophe_rule
11776,Kila mundu wanekelo hikima na kumanya karakara na w'andu w'azima.,w'andu,wandu,apostrophe_rule
11776,Kila mundu wanekelo hikima na kumanya karakara na w'andu w'azima.,w'azima,wazima,apostrophe_rule
11778,W'azuri w'ose w'erekoghe w'ikibonya nguma w'eserwa vifumbi w'erekoghe navo.,W'azuri,Wazuri,apostrophe_rule
11778,W'azuri w'ose w'erekoghe w'ikibonya nguma w'eserwa vifumbi w'erekoghe navo.,w'ose,wose,apostrophe_rule
11778,W'azuri w'ose w'erekoghe w'ikibonya nguma w'eserwa vifumbi w'erekoghe navo.,w'erekoghe,werekoghe,apostrophe_rule
11778,W'azuri w'ose w'erekoghe w'ikibonya nguma w'eserwa vifumbi w'erekoghe navo.,w'ikibonya,wikibonya,apostrophe_rule
11778,W'azuri w'ose w'erekoghe w'ikibonya nguma w'eserwa vifumbi w'erekoghe navo.,w'eserwa,weserwa,apostrophe_rule
11778,W'azuri w'ose w'erekoghe w'ikibonya nguma w'eserwa vifumbi w'erekoghe navo.,w'erekoghe,werekoghe,apostrophe_rule
11782,Misidu esighwa na midi mitini idimaa kutalwa ni w'ana.,w'ana,wana,apostrophe_rule
11783,Kukakaoda iruw'a kulindie kusekejighwa ni chongo.,iruw'a,iruwa,apostrophe_rule
11784,W'ana w'aboilwagha ni kusarigha msangaghenyi.,W'ana,Wana,apostrophe_rule
11784,W'ana w'aboilwagha ni kusarigha msangaghenyi.,w'aboilwagha,waboilwagha,apostrophe_rule
11785,Kukalaghira mndu ilagho ni suti kujikatishe.,mndu,mundu,confirmed_correction
11786,Agha matuku w'ana w'a skulu ndew'ichapwagha ni w'alimu sa kala.,w'ana,wana,apostrophe_rule
11786,Agha matuku w'ana w'a skulu ndew'ichapwagha ni w'alimu sa kala.,w'a,wa,apostrophe_rule
11786,Agha matuku w'ana w'a skulu ndew'ichapwagha ni w'alimu sa kala.,ndew'ichapwagha,ndewichapwagha,apostrophe_rule
11786,Agha matuku w'ana w'a skulu ndew'ichapwagha ni w'alimu sa kala.,w'alimu,walimu,apostrophe_rule
11788,W'ameria kuruw'uka mwadenyi w'ikienda cha skulu.,W'ameria,Wameria,apostrophe_rule
11788,W'ameria kuruw'uka mwadenyi w'ikienda cha skulu.,kuruw'uka,kuruwuka,apostrophe_rule
11788,W'ameria kuruw'uka mwadenyi w'ikienda cha skulu.,w'ikienda,wikienda,apostrophe_rule
11789,W'adaw'ida w'eremenyeka na kuzarumwa ni kablia zimazima.,W'adaw'ida,Wadawida,apostrophe_rule
11789,W'adaw'ida w'eremenyeka na kuzarumwa ni kablia zimazima.,w'eremenyeka,weremenyeka,apostrophe_rule
11790,Ughu mdi ndeghuw'adie miri imange.,ndeghuw'adie,ndeghuwadie,apostrophe_rule
11793,Nineke mkow'a ghofunga kiw'onu.,mkow'a,mkowa,apostrophe_rule
11793,Nineke mkow'a ghofunga kiw'onu.,kiw'onu,kiwonu,apostrophe_rule
11794,W'ele ingo yadima kulala andu kumweri na ndaghina?,W'ele,Wele,apostrophe_rule
11796,Mwana uongagha ndoufwane uneko vindo va w'andu w'abaha.,w'andu,wandu,apostrophe_rule
11796,Mwana uongagha ndoufwane uneko vindo va w'andu w'abaha.,w'abaha,wabaha,apostrophe_rule
11800,Isanga ja Kenya jeko na w'asi mungi ela jeko na sere.,ja,jha,confirmed_correction
11800,Isanga ja Kenya jeko na w'asi mungi ela jeko na sere.,w'asi,wasi,apostrophe_rule
11806,Oeresha malagho ghaw'andu na orezereloghe usekeghora.,ghaw'andu,ghawandu,apostrophe_rule
11807,M'kambona mwai ulow'olwagha m'bore kwa kuboilwa.,M'kambona,Mkambona,apostrophe_rule
11807,M'kambona mwai ulow'olwagha m'bore kwa kuboilwa.,ulow'olwagha,ulowolwagha,apostrophe_rule
11807,M'kambona mwai ulow'olwagha m'bore kwa kuboilwa.,m'bore,mbore,apostrophe_rule
11808,Na kila w'uja uja ukoghe aghadi yedu ni mndu wa mana!,w'uja,wuja,apostrophe_rule
11808,Na kila w'uja uja ukoghe aghadi yedu ni mndu wa mana!,uja,ujha,confirmed_correction
11808,Na kila w'uja uja ukoghe aghadi yedu ni mndu wa mana!,mndu,mundu,confirmed_correction
11809,"Nasikira ndighoi irikonyi, sena loli mwaw'iadeka vindo?",mwaw'iadeka,mwawiadeka,apostrophe_rule
11810,Izungu ibaa jangia kufuma w'udenyi.,w'udenyi,wudenyi,apostrophe_rule
11811,Mikonu ya kula mundu ichatew'eleka.,ichatew'eleka,ichateweleka,apostrophe_rule
11813,W'andu w'ose w'echangilwa ni w'ow'a na kuw'aw'a sa mka waw'uyakufungua.,W'andu,Wandu,apostrophe_rule
11813,W'andu w'ose w'echangilwa ni w'ow'a na kuw'aw'a sa mka waw'uyakufungua.,w'ose,wose,apostrophe_rule
11813,W'andu w'ose w'echangilwa ni w'ow'a na kuw'aw'a sa mka waw'uyakufungua.,w'echangilwa,wechangilwa,apostrophe_rule
11813,W'andu w'ose w'echangilwa ni w'ow'a na kuw'aw'a sa mka waw'uyakufungua.,w'ow'a,wowa,apostrophe_rule
11813,W'andu w'ose w'echangilwa ni w'ow'a na kuw'aw'a sa mka waw'uyakufungua.,kuw'aw'a,kuwawa,apostrophe_rule
11813,W'andu w'ose w'echangilwa ni w'ow'a na kuw'aw'a sa mka waw'uyakufungua.,waw'uyakufungua,wawuyakufungua,apostrophe_rule
11814,Kwaki walusha w'ushu nendaghora w'uja?,w'ushu,wushu,apostrophe_rule
11814,Kwaki walusha w'ushu nendaghora w'uja?,w'uja,wuja,apostrophe_rule
11818,"Kukaw'adwa ni maaskari kukidiw'a shaa, sarigha na mwakuli kwaenjwa imbiri.",Kukaw'adwa,Kukawadwa,apostrophe_rule
11818,"Kukaw'adwa ni maaskari kukidiw'a shaa, sarigha na mwakuli kwaenjwa imbiri.",kukidiw'a,kukidiwa,apostrophe_rule
11820,Daw'ida eko na W'aarabu w'erecheeghe kokala.,Daw'ida,Dawida,apostrophe_rule
11820,Daw'ida eko na W'aarabu w'erecheeghe kokala.,W'aarabu,Waarabu,apostrophe_rule
11820,Daw'ida eko na W'aarabu w'erecheeghe kokala.,w'erecheeghe,werecheeghe,apostrophe_rule
11821,Nyamandu ra isakenyi ni raenga Daw'ida.,Daw'ida,Dawida,apostrophe_rule
11822,Kala w'andu w'araagha nyumba rekanda na nyasi sena ra mviringo.,w'andu,wandu,apostrophe_rule
11822,Kala w'andu w'araagha nyumba rekanda na nyasi sena ra mviringo.,w'araagha,waraagha,apostrophe_rule
11825,Wasaghue kiw'acha chape aha ukunde kuagha.,kiw'acha,kiwacha,apostrophe_rule
11826,Sikunde w'aghenyi w'angi kafwani.,w'aghenyi,waghenyi,apostrophe_rule
11826,Sikunde w'aghenyi w'angi kafwani.,w'angi,wangi,apostrophe_rule
11827,Ndediichi kuchefresha na kuw'eseria lukundo lwa Mlungu.,kuw'eseria,kuweseria,apostrophe_rule
11828,Kala w'andu w'a kinyika w'ikashindwa w'udenyi w'araw'uya w'azumba Daw'ida.,w'andu,wandu,apostrophe_rule
11828,Kala w'andu w'a kinyika w'ikashindwa w'udenyi w'araw'uya w'azumba Daw'ida.,w'a,wa,apostrophe_rule
11828,Kala w'andu w'a kinyika w'ikashindwa w'udenyi w'araw'uya w'azumba Daw'ida.,w'ikashindwa,wikashindwa,apostrophe_rule
11828,Kala w'andu w'a kinyika w'ikashindwa w'udenyi w'araw'uya w'azumba Daw'ida.,w'udenyi,wudenyi,apostrophe_rule
11828,Kala w'andu w'a kinyika w'ikashindwa w'udenyi w'araw'uya w'azumba Daw'ida.,w'araw'uya,warawuya,apostrophe_rule
11828,Kala w'andu w'a kinyika w'ikashindwa w'udenyi w'araw'uya w'azumba Daw'ida.,w'azumba,wazumba,apostrophe_rule
11828,Kala w'andu w'a kinyika w'ikashindwa w'udenyi w'araw'uya w'azumba Daw'ida.,Daw'ida,Dawida,apostrophe_rule
11829,Lung'eto na lunbando ni kazi ra uja m'mbiw'I Shetani.,uja,ujha,confirmed_correction
11829,Lung'eto na lunbando ni kazi ra uja m'mbiw'I Shetani.,m'mbiw'I,mmbiwi,apostrophe_rule
11831,Kwaw'iw'usira kufuma vifumbinyi vaw'o va nguma.,Kwaw'iw'usira,Kwawiwusira,apostrophe_rule
11831,Kwaw'iw'usira kufuma vifumbinyi vaw'o va nguma.,vaw'o,vawo,apostrophe_rule
11833,W'ose w'ichadeda w'ikikuzera. dakosere nandighi.,W'ose,Wose,apostrophe_rule
11833,W'ose w'ichadeda w'ikikuzera. dakosere nandighi.,w'ichadeda,wichadeda,apostrophe_rule
11833,W'ose w'ichadeda w'ikikuzera. dakosere nandighi.,w'ikikuzera,wikikuzera,apostrophe_rule
11834,E hoku nakumoni w'ori kwaw'uya mnyonge kara kara na isi.,w'ori,wori,apostrophe_rule
11834,E hoku nakumoni w'ori kwaw'uya mnyonge kara kara na isi.,kwaw'uya,kwawuya,apostrophe_rule
11835,Nichajoka ighu niide maw'ingunyi.,maw'ingunyi,mawingunyi,apostrophe_rule
11836,W'afungwa w'alekerelo w'igale.,W'afungwa,Wafungwa,apostrophe_rule
11836,W'afungwa w'alekerelo w'igale.,w'alekerelo,walekerelo,apostrophe_rule
11836,W'afungwa w'alekerelo w'igale.,w'igale,wigale,apostrophe_rule
11837,Ndourikilo na ishima sa w'azuri w'azima.,w'azuri,wazuri,apostrophe_rule
11837,Ndourikilo na ishima sa w'azuri w'azima.,w'azima,wazima,apostrophe_rule
11839,Na kow'ibwagha w'andu w'ako kumoni.,kow'ibwagha,kowibwagha,apostrophe_rule
11839,Na kow'ibwagha w'andu w'ako kumoni.,w'andu,wandu,apostrophe_rule
11839,Na kow'ibwagha w'andu w'ako kumoni.,w'ako,wako,apostrophe_rule
11840,Marina gha kivalwa cha w'aw'iw'i jingi ghisekumbuko.,w'aw'iw'i,wawiwi,apostrophe_rule
11841,Irina ja mghosi jelaghaya putu.,ja,jha,confirmed_correction
11846,Msekeghesha w'ei ghuja mzata ghoremkabieghe ghochika.,w'ei,wei,apostrophe_rule
11848,W'alilie na kukema mchungu w'ikitambwa w'itesekiaa hao.,W'alilie,Walilie,apostrophe_rule
11848,W'alilie na kukema mchungu w'ikitambwa w'itesekiaa hao.,w'ikitambwa,wikitambwa,apostrophe_rule
11848,W'alilie na kukema mchungu w'ikitambwa w'itesekiaa hao.,w'itesekiaa,witesekiaa,apostrophe_rule
11849,Agha magare ghaw'usiria teri ikadosha w'andu meso.,ghaw'usiria,ghawusiria,apostrophe_rule
11849,Agha magare ghaw'usiria teri ikadosha w'andu meso.,w'andu,wandu,apostrophe_rule
11850,W'akiw'a na w'aja w'isene w'ichalala binana.,W'akiw'a,Wakiwa,apostrophe_rule
11850,W'akiw'a na w'aja w'isene w'ichalala binana.,w'aja,waja,apostrophe_rule
11850,W'akiw'a na w'aja w'isene w'ichalala binana.,w'isene,wisene,apostrophe_rule
11850,W'akiw'a na w'aja w'isene w'ichalala binana.,w'ichalala,wichalala,apostrophe_rule
11851,Uja mdaw'ana onda kukumba lugha isanga jose jengilwa ni kiture.,Uja,Ujha,confirmed_correction
11851,Uja mdaw'ana onda kukumba lugha isanga jose jengilwa ni kiture.,mdaw'ana,mdawana,apostrophe_rule
11852,Niw'itumbuliagha niw'izere w'ada?,Niw'itumbuliagha,Niwitumbuliagha,apostrophe_rule
11852,Niw'itumbuliagha niw'izere w'ada?,niw'izere,niwizere,apostrophe_rule
11852,Niw'itumbuliagha niw'izere w'ada?,w'ada,wada,apostrophe_rule
11853,W'ajoka cha mghondinyi andu w'itasiragha.,W'ajoka,Wajoka,apostrophe_rule
11853,W'ajoka cha mghondinyi andu w'itasiragha.,w'itasiragha,witasiragha,apostrophe_rule
11854,W'amerie kuara vongo vaw'o na sombe raw'o.,W'amerie,Wamerie,apostrophe_rule
11854,W'amerie kuara vongo vaw'o na sombe raw'o.,vaw'o,vawo,apostrophe_rule
11854,W'amerie kuara vongo vaw'o na sombe raw'o.,raw'o,rawo,apostrophe_rule
11855,W'arwa nguw'o ra magunia na kuida achienyi w'ikilila.,W'arwa,Warwa,apostrophe_rule
11855,W'arwa nguw'o ra magunia na kuida achienyi w'ikilila.,nguw'o,nguwo,apostrophe_rule
11855,W'arwa nguw'o ra magunia na kuida achienyi w'ikilila.,w'ikilila,wikilila,apostrophe_rule
11856,"Kula umu nyumbenyi na viw'achenyi, w'ikidikwa ni mbori.",viw'achenyi,viwachenyi,apostrophe_rule
11856,"Kula umu nyumbenyi na viw'achenyi, w'ikidikwa ni mbori.",w'ikidikwa,wikidikwa,apostrophe_rule
11857,W'andu w'ose w'a isanga w'asughusika.,W'andu,Wandu,apostrophe_rule
11857,W'andu w'ose w'a isanga w'asughusika.,w'ose,wose,apostrophe_rule
11857,W'andu w'ose w'a isanga w'asughusika.,w'a,wa,apostrophe_rule
11857,W'andu w'ose w'a isanga w'asughusika.,w'asughusika,wasughusika,apostrophe_rule
11858,W'amu w'ajokeria na mshoromotonyi.,W'amu,Wamu,apostrophe_rule
11858,W'amu w'ajokeria na mshoromotonyi.,w'ajokeria,wajokeria,apostrophe_rule
11859,Nyasi reoma na zima nderaw'iabuka.,nderaw'iabuka,nderawiabuka,apostrophe_rule
11860,Kwa huw'o w'andu w'aw'iyaduka vilambo vija w'ivipatire.,huw'o,huwo,apostrophe_rule
11860,Kwa huw'o w'andu w'aw'iyaduka vilambo vija w'ivipatire.,w'andu,wandu,apostrophe_rule
11860,Kwa huw'o w'andu w'aw'iyaduka vilambo vija w'ivipatire.,w'aw'iyaduka,wawiyaduka,apostrophe_rule
11860,Kwa huw'o w'andu w'aw'iyaduka vilambo vija w'ivipatire.,w'ivipatire,wivipatire,apostrophe_rule
11861,Kwa w'undu ghwa w'asi mungi ghosow'a mikate.,w'undu,wundu,apostrophe_rule
11861,Kwa w'undu ghwa w'asi mungi ghosow'a mikate.,w'asi,wasi,apostrophe_rule
11861,Kwa w'undu ghwa w'asi mungi ghosow'a mikate.,ghosow'a,ghosowa,apostrophe_rule
11862,W'andu w'adema mbashu ra iro midi.,W'andu,Wandu,apostrophe_rule
11862,W'andu w'adema mbashu ra iro midi.,w'adema,wadema,apostrophe_rule
11864,Kuboilwa kwaw'o kwainjwa ni wuda.,kwaw'o,kwawo,apostrophe_rule
11865,Mndungi ndewaw'iabora na kukaba chukeleghele.,ndewaw'iabora,ndewawiabora,apostrophe_rule
11866,Ndekuw'adie mndungi uko na kuja kuboilwa kubaa.,Ndekuw'adie,Ndekuwadie,apostrophe_rule
11867,Rija mbuw'a ranorie nandighi.,mbuw'a,mbuwa,apostrophe_rule
11869,Hata ngera w'eko w'engi saki sena ndew'idimagha.,w'eko,weko,apostrophe_rule
